dimension,num_sources,geometry,phase_offset,alpha_0,gamma,M,T,has_commits,agent_commit_count,commit_rate,first_commit_time,final_psi,max_salience
4,4,symmetric,1,1.4,0.001,1,200.0,True,18398,91.99,5.759999999999922,11373.23125,11373.23125
4,4,symmetric,1,1.6,0.001,1,200.0,True,18501,92.505,5.459999999999928,14850.635416666666,14850.635416666666
4,4,symmetric,1,1.8,0.001,1,200.0,True,18588,92.94,5.199999999999934,18724.941666666666,18724.941666666666
4,4,symmetric,1,2.0,0.001,1,200.0,True,18660,93.3,4.989999999999938,23061.6375,23061.6375
4,4,symmetric,1,2.2,0.001,1,200.0,True,18722,93.61,4.799999999999942,28023.179166666665,28023.179166666665
4,4,symmetric,1,2.4,0.001,1,200.0,True,18777,93.885,4.6399999999999455,33303.32916666666,33303.32916666666
4,4,symmetric,1,2.6,0.001,1,200.0,True,18826,94.13,4.489999999999949,39157.925,39157.925
4,4,symmetric,1,0.6,0.005,1,200.0,True,17548,87.74,8.109999999999872,32189.8625,32189.8625
4,4,symmetric,1,0.8,0.005,1,200.0,True,17873,89.365,7.2199999999998905,57074.5,57074.5
4,4,symmetric,1,1.0,0.005,1,200.0,True,18097,90.485,6.599999999999904,88911.79166666667,88911.79166666667
4,4,symmetric,1,1.2,0.005,1,200.0,True,18262,91.31,6.1399999999999135,128759.45,128759.45
4,4,symmetric,1,1.4,0.005,1,200.0,True,18391,91.955,5.769999999999921,175160.73333333334,175160.73333333334
4,4,symmetric,1,1.6,0.005,1,200.0,True,18495,92.475,5.469999999999928,228298.0,228298.0
4,4,symmetric,1,1.8,0.005,1,200.0,True,18582,92.91,5.209999999999933,288426.06666666665,288426.06666666665
4,4,symmetric,1,2.0,0.005,1,200.0,True,18654,93.27,4.999999999999938,355647.1666666667,355647.1666666667
4,4,symmetric,1,2.2,0.005,1,200.0,True,18717,93.585,4.809999999999942,430933.0,430933.0
4,4,symmetric,1,2.4,0.005,1,200.0,True,18772,93.86,4.649999999999945,515037.8,515037.8
4,4,symmetric,1,2.6,0.005,1,200.0,True,18820,94.1,4.4999999999999485,600875.3333333334,600875.3333333334
4,4,symmetric,1,1.0,0.001,1,500.0,True,48103,96.206,6.589999999999904,197032.91666666666,197032.91666666666
4,4,symmetric,1,1.2,0.001,1,500.0,True,48269,96.538,6.119999999999914,286782.1333333333,286782.1333333333
4,4,symmetric,1,1.4,0.001,1,500.0,True,48398,96.796,5.759999999999922,387466.2,387466.2
4,4,symmetric,1,1.6,0.001,1,500.0,True,48501,97.002,5.459999999999928,509477.86666666664,509477.86666666664
4,4,symmetric,1,1.8,0.001,1,500.0,True,48588,97.176,5.199999999999934,646850.2666666666,646850.2666666666
4,4,symmetric,1,2.0,0.001,1,500.0,True,48660,97.32,4.989999999999938,788131.6666666666,788131.6666666666
4,4,symmetric,1,2.2,0.001,1,500.0,True,48722,97.444,4.799999999999942,966005.6,966005.6
4,4,symmetric,1,2.4,0.001,1,500.0,True,48777,97.554,4.6399999999999455,1147128.5333333332,1147128.5333333332
4,4,symmetric,1,2.6,0.001,1,500.0,True,48826,97.652,4.489999999999949,1342453.4666666666,1342453.4666666666
4,4,symmetric,1,0.8,0.005,1,500.0,True,47873,95.746,7.2199999999998905,43690666.666666664,43690666.666666664
4,4,symmetric,1,1.0,0.005,1,500.0,True,48097,96.194,6.599999999999904,43690666.666666664,43690666.666666664
4,4,symmetric,1,1.2,0.005,1,500.0,True,48262,96.524,6.1399999999999135,43690666.666666664,43690666.666666664
4,4,symmetric,1,1.4,0.005,1,500.0,True,48391,96.782,5.769999999999921,43690666.666666664,43690666.666666664
4,4,symmetric,1,1.6,0.005,1,500.0,True,48495,96.99,5.469999999999928,43690666.666666664,43690666.666666664
4,4,symmetric,1,1.8,0.005,1,500.0,True,48582,97.164,5.209999999999933,43690666.666666664,43690666.666666664
4,4,symmetric,1,2.0,0.005,1,500.0,True,48654,97.308,4.999999999999938,43690666.666666664,43690666.666666664
4,4,symmetric,1,2.2,0.005,1,500.0,True,48717,97.434,4.809999999999942,43690666.666666664,43690666.666666664
4,4,symmetric,1,2.4,0.005,1,500.0,True,48772,97.544,4.649999999999945,43690666.666666664,43690666.666666664
4,4,symmetric,1,2.6,0.005,1,500.0,True,48820,97.64,4.4999999999999485,43690666.666666664,43690666.666666664
4,4,clustered,0,0.6,0.001,1,100.0,True,7549,75.49,8.079999999999872,137.61922200520834,137.61922200520834
4,4,clustered,0,0.8,0.001,1,100.0,True,7878,78.78,7.199999999999891,244.63815104166667,244.63815104166667
4,4,clustered,0,1.0,0.001,1,100.0,True,8103,81.03,6.589999999999904,382.31569010416666,382.31569010416666
4,4,clustered,0,1.2,0.001,1,100.0,True,8269,82.69,6.119999999999914,550.4768880208334,550.4768880208334
4,4,clustered,0,1.4,0.001,1,100.0,True,8398,83.98,5.759999999999922,748.9194661458333,748.9194661458333
4,4,clustered,0,1.6,0.001,1,100.0,True,8501,85.01,5.459999999999928,978.5526041666667,978.5526041666667
4,4,clustered,0,1.8,0.001,1,100.0,True,8588,85.88,5.209999999999933,1238.31171875,1238.31171875
4,4,clustered,0,2.0,0.001,1,100.0,True,8660,86.6,4.989999999999938,1529.2627604166667,1529.2627604166667
4,4,clustered,0,2.2,0.001,1,100.0,True,8722,87.22,4.799999999999942,1852.8623697916667,1852.8623697916667
4,4,clustered,0,2.4,0.001,1,100.0,True,8777,87.77,4.6399999999999455,2201.9075520833335,2201.9075520833335
4,4,clustered,0,2.6,0.001,1,100.0,True,8826,88.26,4.489999999999949,2584.2552083333335,2584.2552083333335
4,4,clustered,0,0.6,0.005,1,100.0,True,7548,75.48,8.109999999999872,267.15284830729166,267.15284830729166
4,4,clustered,0,0.8,0.005,1,100.0,True,7873,78.73,7.2199999999998905,473.24791666666664,473.24791666666664
4,4,clustered,0,1.0,0.005,1,100.0,True,8097,80.97,6.599999999999904,740.5841145833333,740.5841145833333
4,4,clustered,0,1.2,0.005,1,100.0,True,8262,82.62,6.1399999999999135,1068.6113932291667,1068.6113932291667
4,4,clustered,0,1.4,0.005,1,100.0,True,8391,83.91,5.769999999999921,1448.1510416666667,1448.1510416666667
4,4,clustered,0,1.6,0.005,1,100.0,True,8495,84.95,5.469999999999928,1892.9916666666666,1892.9916666666666
4,4,clustered,0,1.8,0.005,1,100.0,True,8582,85.82,5.219999999999933,2395.30703125,2395.30703125
4,4,clustered,0,2.0,0.005,1,100.0,True,8654,86.54,4.999999999999938,2962.336458333333,2962.336458333333
4,4,clustered,0,2.2,0.005,1,100.0,True,8717,87.17,4.809999999999942,3601.456510416667,3601.456510416667
4,4,clustered,0,2.4,0.005,1,100.0,True,8772,87.72,4.649999999999945,4274.445572916667,4274.445572916667
4,4,clustered,0,2.6,0.005,1,100.0,True,8820,88.2,4.4999999999999485,5021.875,5021.875
4,4,clustered,0,0.6,0.001,1,200.0,True,17549,87.745,8.079999999999872,2083.710416666667,2083.710416666667
4,4,clustered,0,0.8,0.001,1,200.0,True,17878,89.39,7.199999999999891,3709.164583333333,3709.164583333333
4,4,clustered,0,1.0,0.001,1,200.0,True,18103,90.515,6.589999999999904,5789.291666666667,5789.291666666667
4,4,clustered,0,1.2,0.001,1,200.0,True,18269,91.345,6.119999999999914,8334.841666666667,8334.841666666667
4,4,clustered,0,1.4,0.001,1,200.0,True,18398,91.99,5.759999999999922,11300.322916666666,11300.322916666666
4,4,clustered,0,1.6,0.001,1,200.0,True,18501,92.505,5.459999999999928,14836.658333333333,14836.658333333333
4,4,clustered,0,1.8,0.001,1,200.0,True,18588,92.94,5.209999999999933,18710.854166666668,18710.854166666668
4,4,clustered,0,2.0,0.001,1,200.0,True,18660,93.3,4.989999999999938,23157.166666666668,23157.166666666668
4,4,clustered,0,2.2,0.001,1,200.0,True,18722,93.61,4.799999999999942,28083.054166666665,28083.054166666665
4,4,clustered,0,2.4,0.001,1,200.0,True,18777,93.885,4.6399999999999455,33339.36666666667,33339.36666666667
4,4,clustered,0,2.6,0.001,1,200.0,True,18826,94.13,4.489999999999949,39141.09166666667,39141.09166666667
4,4,clustered,0,0.6,0.005,1,200.0,True,17548,87.74,8.109999999999872,32036.589583333334,32036.589583333334
4,4,clustered,0,0.8,0.005,1,200.0,True,17873,89.365,7.2199999999998905,56922.525,56922.525
4,4,clustered,0,1.0,0.005,1,200.0,True,18097,90.485,6.599999999999904,89168.61666666667,89168.61666666667
4,4,clustered,0,1.2,0.005,1,200.0,True,18262,91.31,6.1399999999999135,128146.35833333334,128146.35833333334
4,4,clustered,0,1.4,0.005,1,200.0,True,18391,91.955,5.769999999999921,173757.73333333334,173757.73333333334
4,4,clustered,0,1.6,0.005,1,200.0,True,18495,92.475,5.469999999999928,227690.1,227690.1
4,4,clustered,0,1.8,0.005,1,200.0,True,18582,92.91,5.219999999999933,289838.6333333333,289838.6333333333
4,4,clustered,0,2.0,0.005,1,200.0,True,18654,93.27,4.999999999999938,356674.4666666667,356674.4666666667
4,4,clustered,0,2.2,0.005,1,200.0,True,18717,93.585,4.809999999999942,434039.7,434039.7
4,4,clustered,0,2.4,0.005,1,200.0,True,18772,93.86,4.649999999999945,512585.43333333335,512585.43333333335
4,4,clustered,0,2.6,0.005,1,200.0,True,18820,94.1,4.4999999999999485,604643.4666666667,604643.4666666667
4,4,clustered,0,0.6,0.001,1,500.0,True,47549,95.098,8.079999999999872,70670.38333333333,70670.38333333333
4,4,clustered,0,0.8,0.001,1,500.0,True,47878,95.756,7.199999999999891,128176.05,128176.05
4,4,clustered,0,1.0,0.001,1,500.0,True,48103,96.206,6.589999999999904,199135.56666666665,199135.56666666665
4,4,clustered,0,1.2,0.001,1,500.0,True,48269,96.538,6.119999999999914,282681.5333333333,282681.5333333333
4,4,clustered,0,1.4,0.001,1,500.0,True,48398,96.796,5.759999999999922,389937.3333333333,389937.3333333333
4,4,clustered,0,1.6,0.001,1,500.0,True,48501,97.002,5.459999999999928,512704.2,512704.2
4,4,clustered,0,1.8,0.001,1,500.0,True,48588,97.176,5.209999999999933,648614.8,648614.8
4,4,clustered,0,2.0,0.001,1,500.0,True,48660,97.32,4.989999999999938,796542.2666666666,796542.2666666666
4,4,clustered,0,2.2,0.001,1,500.0,True,48722,97.444,4.799999999999942,962192.4666666667,962192.4666666667
4,4,clustered,0,2.4,0.001,1,500.0,True,48777,97.554,4.6399999999999455,1130726.1333333333,1130726.1333333333
4,4,clustered,0,2.6,0.001,1,500.0,True,48826,97.652,4.489999999999949,1344187.4666666666,1344187.4666666666
4,4,clustered,0,0.6,0.005,1,500.0,True,47548,95.096,8.109999999999872,43690666.666666664,43690666.666666664
4,4,clustered,0,0.8,0.005,1,500.0,True,47873,95.746,7.2199999999998905,43690666.666666664,43690666.666666664
4,4,clustered,0,1.0,0.005,1,500.0,True,48097,96.194,6.599999999999904,43690666.666666664,43690666.666666664
4,4,clustered,0,1.2,0.005,1,500.0,True,48262,96.524,6.1399999999999135,43690666.666666664,43690666.666666664
4,4,clustered,0,1.4,0.005,1,500.0,True,48391,96.782,5.769999999999921,43690666.666666664,43690666.666666664
4,4,clustered,0,1.6,0.005,1,500.0,True,48495,96.99,5.469999999999928,43690666.666666664,43690666.666666664
4,4,clustered,0,1.8,0.005,1,500.0,True,48582,97.164,5.219999999999933,43690666.666666664,43690666.666666664
4,4,clustered,0,2.0,0.005,1,500.0,True,48654,97.308,4.999999999999938,43690666.666666664,43690666.666666664
4,4,clustered,0,2.2,0.005,1,500.0,True,48717,97.434,4.809999999999942,43690666.666666664,43690666.666666664
4,4,clustered,0,2.4,0.005,1,500.0,True,48772,97.544,4.649999999999945,43690666.666666664,43690666.666666664
4,4,clustered,0,2.6,0.005,1,500.0,True,48820,97.64,4.4999999999999485,43690666.666666664,43690666.666666664
4,4,clustered,1,0.6,0.001,1,100.0,True,7549,75.49,8.079999999999872,137.61922200520834,137.61922200520834
4,4,clustered,1,0.8,0.001,1,100.0,True,7878,78.78,7.199999999999891,244.63815104166667,244.63815104166667
4,4,clustered,1,1.0,0.001,1,100.0,True,8103,81.03,6.589999999999904,382.31569010416666,382.31569010416666
4,4,clustered,1,1.2,0.001,1,100.0,True,8269,82.69,6.119999999999914,550.4768880208334,550.4768880208334
4,4,clustered,1,1.4,0.001,1,100.0,True,8398,83.98,5.759999999999922,748.9194661458333,748.9194661458333
4,4,clustered,1,1.6,0.001,1,100.0,True,8501,85.01,5.459999999999928,978.5526041666667,978.5526041666667
4,4,clustered,1,1.8,0.001,1,100.0,True,8588,85.88,5.209999999999933,1238.31171875,1238.31171875
4,4,clustered,1,2.0,0.001,1,100.0,True,8660,86.6,4.989999999999938,1529.2627604166667,1529.2627604166667
4,4,clustered,1,2.2,0.001,1,100.0,True,8722,87.22,4.799999999999942,1852.8623697916667,1852.8623697916667
4,4,clustered,1,2.4,0.001,1,100.0,True,8777,87.77,4.6399999999999455,2201.9075520833335,2201.9075520833335
4,4,clustered,1,2.6,0.001,1,100.0,True,8826,88.26,4.489999999999949,2584.2552083333335,2584.2552083333335
4,4,clustered,1,0.6,0.005,1,100.0,True,7548,75.48,8.109999999999872,267.15284830729166,267.15284830729166
4,4,clustered,1,0.8,0.005,1,100.0,True,7873,78.73,7.2199999999998905,473.24791666666664,473.24791666666664
4,4,clustered,1,1.0,0.005,1,100.0,True,8097,80.97,6.599999999999904,740.5841145833333,740.5841145833333
4,4,clustered,1,1.2,0.005,1,100.0,True,8262,82.62,6.1399999999999135,1068.6113932291667,1068.6113932291667
4,4,clustered,1,1.4,0.005,1,100.0,True,8391,83.91,5.769999999999921,1448.1510416666667,1448.1510416666667
4,4,clustered,1,1.6,0.005,1,100.0,True,8495,84.95,5.469999999999928,1892.9916666666666,1892.9916666666666
4,4,clustered,1,1.8,0.005,1,100.0,True,8582,85.82,5.219999999999933,2395.30703125,2395.30703125
4,4,clustered,1,2.0,0.005,1,100.0,True,8654,86.54,4.999999999999938,2962.336458333333,2962.336458333333
4,4,clustered,1,2.2,0.005,1,100.0,True,8717,87.17,4.809999999999942,3601.456510416667,3601.456510416667
4,4,clustered,1,2.4,0.005,1,100.0,True,8772,87.72,4.649999999999945,4274.445572916667,4274.445572916667
4,4,clustered,1,2.6,0.005,1,100.0,True,8820,88.2,4.4999999999999485,5021.875,5021.875
4,4,clustered,1,0.6,0.001,1,200.0,True,17549,87.745,8.079999999999872,2083.710416666667,2083.710416666667
4,4,clustered,1,0.8,0.001,1,200.0,True,17878,89.39,7.199999999999891,3709.164583333333,3709.164583333333
4,4,clustered,1,1.0,0.001,1,200.0,True,18103,90.515,6.589999999999904,5789.291666666667,5789.291666666667
4,4,clustered,1,1.2,0.001,1,200.0,True,18269,91.345,6.119999999999914,8334.841666666667,8334.841666666667
4,4,clustered,1,1.4,0.001,1,200.0,True,18398,91.99,5.759999999999922,11300.322916666666,11300.322916666666
4,4,clustered,1,1.6,0.001,1,200.0,True,18501,92.505,5.459999999999928,14836.658333333333,14836.658333333333
4,4,clustered,1,1.8,0.001,1,200.0,True,18588,92.94,5.209999999999933,18710.854166666668,18710.854166666668
4,4,clustered,1,2.0,0.001,1,200.0,True,18660,93.3,4.989999999999938,23157.166666666668,23157.166666666668
4,4,clustered,1,2.2,0.001,1,200.0,True,18722,93.61,4.799999999999942,28083.054166666665,28083.054166666665
4,4,clustered,1,2.4,0.001,1,200.0,True,18777,93.885,4.6399999999999455,33339.36666666667,33339.36666666667
4,4,clustered,1,2.6,0.001,1,200.0,True,18826,94.13,4.489999999999949,39141.09166666667,39141.09166666667
4,4,clustered,1,0.6,0.005,1,200.0,True,17548,87.74,8.109999999999872,32036.589583333334,32036.589583333334
4,4,clustered,1,0.8,0.005,1,200.0,True,17873,89.365,7.2199999999998905,56922.525,56922.525
4,4,clustered,1,1.0,0.005,1,200.0,True,18097,90.485,6.599999999999904,89168.61666666667,89168.61666666667
4,4,clustered,1,1.2,0.005,1,200.0,True,18262,91.31,6.1399999999999135,128146.35833333334,128146.35833333334
4,4,clustered,1,1.4,0.005,1,200.0,True,18391,91.955,5.769999999999921,173757.73333333334,173757.73333333334
4,4,clustered,1,1.6,0.005,1,200.0,True,18495,92.475,5.469999999999928,227690.1,227690.1
4,4,clustered,1,1.8,0.005,1,200.0,True,18582,92.91,5.219999999999933,289838.6333333333,289838.6333333333
4,4,clustered,1,2.0,0.005,1,200.0,True,18654,93.27,4.999999999999938,356674.4666666667,356674.4666666667
4,4,clustered,1,2.2,0.005,1,200.0,True,18717,93.585,4.809999999999942,434039.7,434039.7
4,4,clustered,1,2.4,0.005,1,200.0,True,18772,93.86,4.649999999999945,512585.43333333335,512585.43333333335
4,4,clustered,1,2.6,0.005,1,200.0,True,18820,94.1,4.4999999999999485,604643.4666666667,604643.4666666667
4,4,clustered,1,0.6,0.001,1,500.0,True,47549,95.098,8.079999999999872,70670.38333333333,70670.38333333333
4,4,clustered,1,0.8,0.001,1,500.0,True,47878,95.756,7.199999999999891,128176.05,128176.05
4,4,clustered,1,1.0,0.001,1,500.0,True,48103,96.206,6.589999999999904,199135.56666666665,199135.56666666665
4,4,clustered,1,1.2,0.001,1,500.0,True,48269,96.538,6.119999999999914,282681.5333333333,282681.5333333333
4,4,clustered,1,1.4,0.001,1,500.0,True,48398,96.796,5.759999999999922,389937.3333333333,389937.3333333333
4,4,clustered,1,1.6,0.001,1,500.0,True,48501,97.002,5.459999999999928,512704.2,512704.2
4,4,clustered,1,1.8,0.001,1,500.0,True,48588,97.176,5.209999999999933,648614.8,648614.8
4,4,clustered,1,2.0,0.001,1,500.0,True,48660,97.32,4.989999999999938,796542.2666666666,796542.2666666666
4,4,clustered,1,2.2,0.001,1,500.0,True,48722,97.444,4.799999999999942,962192.4666666667,962192.4666666667
4,4,clustered,1,2.4,0.001,1,500.0,True,48777,97.554,4.6399999999999455,1130726.1333333333,1130726.1333333333
4,4,clustered,1,2.6,0.001,1,500.0,True,48826,97.652,4.489999999999949,1344187.4666666666,1344187.4666666666
4,4,clustered,1,0.6,0.005,1,500.0,True,47548,95.096,8.109999999999872,43690666.666666664,43690666.666666664
4,4,clustered,1,0.8,0.005,1,500.0,True,47873,95.746,7.2199999999998905,43690666.666666664,43690666.666666664
4,4,clustered,1,1.0,0.005,1,500.0,True,48097,96.194,6.599999999999904,43690666.666666664,43690666.666666664
4,4,clustered,1,1.2,0.005,1,500.0,True,48262,96.524,6.1399999999999135,43690666.666666664,43690666.666666664
4,4,clustered,1,1.4,0.005,1,500.0,True,48391,96.782,5.769999999999921,43690666.666666664,43690666.666666664
4,4,clustered,1,1.6,0.005,1,500.0,True,48495,96.99,5.469999999999928,43690666.666666664,43690666.666666664
4,4,clustered,1,1.8,0.005,1,500.0,True,48582,97.164,5.219999999999933,43690666.666666664,43690666.666666664
4,4,clustered,1,2.0,0.005,1,500.0,True,48654,97.308,4.999999999999938,43690666.666666664,43690666.666666664
4,4,clustered,1,2.2,0.005,1,500.0,True,48717,97.434,4.809999999999942,43690666.666666664,43690666.666666664
4,4,clustered,1,2.4,0.005,1,500.0,True,48772,97.544,4.649999999999945,43690666.666666664,43690666.666666664
4,4,clustered,1,2.6,0.005,1,500.0,True,48820,97.64,4.4999999999999485,43690666.666666664,43690666.666666664
