tick,r_mean,r_rms,r_std,KE,PE,E_total,L,collisions_total,collisions_tick,fragment_ke_mean,fragment_ke_std
184400,9445.377181767662,15055.82099111755,11724.444362558022,0.004603373164358616,-0.0003720521838386964,0.00423132098051992,20.00962953659995,4772708,,4.603373164358617e-05,8.193120061300976e-05
184600,9481.721002765651,15107.619951900677,11761.681318450186,0.004590654823203323,-0.00037878591578816776,0.004211868907415155,20.204729729527422,4773010,,4.590654823203323e-05,8.2104583288812e-05
184800,9518.45071234863,15159.679981170635,11798.940340899078,0.004651341291115108,-0.00037348421454396044,0.004277857076571148,19.860817543007226,4773300,,4.651341291115108e-05,8.285439119106326e-05
185000,9555.222537311087,15212.09451579712,11836.61868187056,0.004707314844008455,-0.00039246136738849466,0.00431485347661996,12.480647277351542,4773606,,4.7073148440084546e-05,8.497733821490255e-05
185200,9592.159377666458,15264.672745821925,11874.372089103663,0.00469744169911766,-0.00037473401798531874,0.004322707681132341,8.884465497109991,4773870,,4.6974416991176595e-05,8.323731364495357e-05
185400,9629.343300839559,15317.355485990807,11912.058037081126,0.004683337514502466,-0.0003837869644389138,0.004299550550063552,7.399468912646484,4774118,,4.683337514502466e-05,8.305430119325063e-05
185600,9666.564669248877,15369.996695971651,11949.657983783836,0.004667546066186922,-0.0003714118026308013,0.004296134263556121,4.259675198876949,4774366,,4.6675460661869215e-05,8.229450280556294e-05
185800,9703.84940650375,15422.790181405451,11987.400205029993,0.004697273756171182,-0.00037133520584731167,0.00432593855032387,2.4208962666688842,4774580,,4.697273756171182e-05,8.279385065817176e-05
186000,9741.37774465065,15475.857460296922,12025.295163423347,0.004699149771457816,-0.00036878367305293757,0.004330366098404878,5.984737007238016,4774842,,4.699149771457815e-05,8.219712742771129e-05
186200,9778.705398023434,15528.555966574404,12062.87574111998,0.004673289893065357,-0.00037458091797166635,0.00429870897509369,6.725002611907931,4775132,,4.673289893065357e-05,8.258627530701374e-05
186400,9816.231954439267,15581.608735378477,12100.748778446246,0.004728332646350164,-0.00037762517455728234,0.004350707471792882,4.571490136956666,4775398,,4.7283326463501646e-05,8.19387564302176e-05
186600,9853.933304430573,15634.735149282771,12138.572470437048,0.0047568827999435225,-0.0003738337005245467,0.004383049099418976,5.739231173165611,4775674,,4.756882799943521e-05,8.310828782871036e-05
186800,9891.689586159238,15688.067433804928,12176.614346306598,0.004746251352418419,-0.0003772251191855094,0.004369026233232909,8.555729166417006,4775896,,4.746251352418418e-05,8.3704570274877e-05
187000,9929.676174118213,15741.517113681868,12214.61796854442,0.004775570109680759,-0.0003754083821321762,0.004400161727548583,9.170288114082268,4776126,,4.775570109680759e-05,8.280784980283914e-05
187200,9967.537512835474,15795.092077147534,12252.882503957442,0.00486116208584701,-0.00037499686957629243,0.004486165216270717,8.180570540142844,4776350,,4.86116208584701e-05,8.360226294889821e-05
187400,10005.754567348502,15848.754003950071,12290.967375097372,0.004834250530813346,-0.0003733626771114471,0.004460887853701899,7.724809386746705,4776614,,4.8342505308133456e-05,8.360635765238145e-05
187600,10043.779181678332,15902.454105600333,12329.255708695875,0.004823847230864608,-0.0003731427164358316,0.004450704514428776,6.256066322855474,4776852,,4.823847230864608e-05,8.350875281757438e-05
187800,10081.742001733757,15956.082974121598,12367.500236002852,0.004815156779634736,-0.00038164842132631265,0.004433508358308424,9.11948020001004,4777154,,4.815156779634737e-05,8.335706114346628e-05
188000,10119.538952166624,16009.541478586221,12405.65797328602,0.004770320787976538,-0.00037846122663147093,0.004391859561345067,9.837376688565094,4777396,,4.770320787976538e-05,8.13802789419028e-05
188200,10157.33908222492,16062.676178163838,12443.392976726978,0.004718113124007156,-0.0003813665054577926,0.004336746618549363,7.619902347787905,4777642,,4.718113124007155e-05,8.066481555918529e-05
188400,10194.768260498757,16115.474092451104,12480.993764087452,0.004712726729286275,-0.0003793367665336412,0.004333389962752634,8.758776173819559,4777888,,4.712726729286276e-05,8.086078425256183e-05
188600,10232.37091647119,16168.68694929201,12518.986504184762,0.004818982946807207,-0.00038825659009842674,0.00443072635670878,7.603187924970364,4778168,,4.818982946807208e-05,8.303302705026351e-05
188800,10270.45955957258,16222.447329300834,12557.287039290131,0.004862236519812783,-0.0003794216873315673,0.004482814832481216,9.255859774032782,4778462,,4.8622365198127845e-05,8.494249797913994e-05
189000,10308.54209373417,16276.504980733727,12595.974527187669,0.004909772034692265,-0.000376644943365185,0.00453312709132708,8.391491735959864,4778738,,4.9097720346922656e-05,8.525349850292899e-05
189200,10346.906383064512,16330.702742389412,12634.61041585311,0.004951242308727498,-0.0003824724636993,0.004568769845028198,9.532849888005323,4779028,,4.951242308727498e-05,8.531784892712204e-05
189400,10385.125943875299,16384.990262891617,12673.478805951476,0.004960560437382451,-0.00037594073404681054,0.0045846197033356404,5.400996986364228,4779280,,4.9605604373824536e-05,8.483296687683396e-05
189600,10423.323713916217,16439.326251736853,12712.425825386605,0.004952356601023727,-0.00038230085904095395,0.004570055741982773,6.022495209458615,4779564,,4.952356601023726e-05,8.46030695081364e-05
189800,10461.417441248715,16493.596031091995,12751.370716781425,0.004965497461442431,-0.00038218986985859695,0.004583307591583834,8.613113809231558,4779818,,4.965497461442431e-05,8.506472538108915e-05
190000,10499.517346589833,16547.88398981786,12790.332287674524,0.004945090420961392,-0.00038695906143462576,0.004558131359526766,9.011071877859933,4780090,,4.945090420961392e-05,8.282679977370632e-05
190200,10537.922202891723,16602.379155881725,12829.309774163909,0.004994311991381848,-0.0003787454523500855,0.004615566539031763,3.5759540413255104,4780414,,4.994311991381846e-05,8.45194145466584e-05
190400,10576.343199417444,16657.000822633487,12868.43583864601,0.004986348964151982,-0.00038458465663072206,0.00460176430752126,4.31236641023013,4780664,,4.9863489641519835e-05,8.550320501802427e-05
190600,10614.810853843352,16711.63518162459,12907.538145628012,0.005022083514736192,-0.000378605812686986,0.004643477702049206,4.2538569547315666,4780958,,5.0220835147361914e-05,8.419127517479356e-05
190800,10653.518693795659,16766.529131273062,12946.777149189475,0.005089359939551149,-0.0003806156436659617,0.004708744295885187,5.8136547213976995,4781242,,5.0893599395511485e-05,8.527423139645501e-05
191000,10692.3118261528,16821.616615237595,12986.194722179034,0.005081305802361018,-0.0003774391262034065,0.004703866676157612,7.885225974403279,4781502,,5.0813058023610184e-05,8.462537443962993e-05
191200,10731.101783246218,16876.735579066302,13025.653853965732,0.005156277167111389,-0.00038236265338288726,0.004773914513728501,9.791602579664339,4781758,,5.156277167111389e-05,8.561078518068882e-05
191400,10770.130628466806,16932.16177825319,13065.312423769263,0.005167831831244252,-0.0003856090184381711,0.00478222281280608,10.117567685710942,4781980,,5.1678318312442514e-05,8.582216508453559e-05
191600,10809.157473649386,16987.456941925295,13104.800954749964,0.005216483610931674,-0.0003814125651740475,0.004835071045757627,10.555967747504104,4782182,,5.216483610931675e-05,8.604724270685671e-05
191800,10848.532358737033,17043.087820208497,13144.435632950344,0.0052939639701048815,-0.00037856790702197305,0.0049153960630829085,12.180442341806284,4782462,,5.293963970104881e-05,8.627801633799968e-05
192000,10888.047487380132,17098.789578064887,13184.044407824766,0.0052885220838267575,-0.0003744318588323221,0.004914090224994436,12.216248086589038,4782732,,5.2885220838267574e-05,8.471174220256579e-05
192200,10927.642601076386,17154.537714398502,13223.645162278866,0.005323153579857498,-0.0003860690508169993,0.0049370845290404985,13.5130040200237,4783034,,5.3231535798574974e-05,8.482313972661579e-05
192400,10967.318589936858,17210.304844357408,13263.20156608266,0.005385327044155313,-0.00038234167812072317,0.0050029853660345895,17.2788609077275,4783298,,5.3853270441553125e-05,8.45025451774309e-05
192600,11007.491129550468,17266.392081412512,13302.760410603976,0.005473391978402083,-0.0003855270201838139,0.005087864958218269,16.96007220711874,4783560,,5.4733919784020824e-05,8.647393608091245e-05
192800,11047.998615668626,17322.54384583103,13342.12321480066,0.005396970367308508,-0.00037951518445027496,0.005017455182858233,18.671558613675664,4783882,,5.396970367308508e-05,8.530778871037337e-05
193000,11088.417790561532,17378.62448762552,13381.46404485906,0.0054583055706859335,-0.0003761688383283824,0.0050821367323575515,19.25192342495867,4784214,,5.4583055706859335e-05,8.742913052043558e-05
193200,11129.422159264037,17435.09950101881,13420.829222194472,0.005479093415200251,-0.0003801247915839778,0.005098968623616273,14.398042845549295,4784570,,5.479093415200252e-05,8.76855504140218e-05
193400,11170.406625720927,17491.537142806912,13460.159264817185,0.005456826088388943,-0.00038306174775515757,0.005073764340633786,12.242472677485999,4784866,,5.4568260883889426e-05,8.721613707336137e-05
193600,11211.532618869962,17547.722513602163,13499.040771491687,0.005435088376080327,-0.0003844417418097501,0.005050646634270577,8.214052198111068,4785208,,5.4350883760803274e-05,8.776497702197127e-05
193800,11252.649718249375,17603.65062522246,13537.591722802003,0.005437734973071839,-0.00038720246275715693,0.005050532510314682,7.4861321310382385,4785516,,5.437734973071838e-05,8.649775556385428e-05
194000,11293.773976121416,17659.37668582703,13575.870296530302,0.005373890822664015,-0.00038439974596692403,0.004989491076697091,6.68108783772555,4785812,,5.373890822664014e-05,8.484422731293723e-05
194200,11334.96894741602,17715.068601285195,13614.041813853635,0.005316924969820611,-0.000382900224303757,0.0049340247455168535,5.529989637258969,4786114,,5.31692496982061e-05,8.316091254239692e-05
194400,11376.08534013108,17770.81810985681,13652.34993060424,0.005348230478652309,-0.0003753139368039294,0.0049729165418483795,8.300180984929995,4786388,,5.3482304786523074e-05,8.471634592277161e-05
194600,11416.931934011533,17826.108060353923,13690.28099761151,0.005279224357720007,-0.0003912101434607768,0.004888014214259231,9.216411491274766,4786710,,5.279224357720007e-05,8.230451275740873e-05
194800,11457.911699920325,17881.454248365273,13728.170508600526,0.005329875362860938,-0.00038786855851069465,0.004942006804350243,8.034856001605316,4787040,,5.329875362860938e-05,8.360750484226596e-05
195000,11499.147688012232,17936.89718274409,13765.968291174284,0.0053561411972386985,-0.00038587626172351293,0.0049702649355151856,10.38434582012097,4787286,,5.3561411972386975e-05,8.215120728929057e-05
195200,11540.049981722892,17992.170501720466,13803.819970657316,0.005281279941748818,-0.0003897804263256289,0.004891499515423189,12.010207466799024,4787530,,5.281279941748817e-05,8.070537621424676e-05
195400,11580.982259519473,18047.603589211714,13841.851220773286,0.0052790960389148215,-0.00038652377489939,0.0048925722640154315,10.978456234020797,4787848,,5.2790960389148214e-05,8.080097052463734e-05
195600,11621.804174954981,18102.749421357694,13879.596691959936,0.005246552396898421,-0.0004044208767835423,0.004842131520114879,12.905698850197227,4788136,,5.246552396898422e-05,7.936283784503261e-05
195800,11662.364192939369,18157.45269958492,13916.980634063886,0.005212439572873032,-0.0003742977406531033,0.004838141832219929,6.819787953772937,4788464,,5.212439572873033e-05,7.852739434839145e-05
196000,11702.909602509488,18212.219635246423,13954.456308933954,0.005263085597250919,-0.0003782719483391855,0.004884813648911733,7.639452042518464,4788802,,5.263085597250918e-05,7.970187553924138e-05
196200,11743.500192947044,18267.206701506195,13992.177953907163,0.005251045686196569,-0.0003827966101926249,0.004868249076003944,4.777333852918506,4789158,,5.2510456861965695e-05,8.084221337582892e-05
196400,11784.145127136593,18322.33769692677,14030.03857096646,0.0052217621830122594,-0.00038027752480567184,0.004841484658206587,2.2915122912710357,4789468,,5.2217621830122596e-05,8.171133832779225e-05
196600,11824.788390499412,18377.412844938204,14067.824366020852,0.005191773789130749,-0.0003802759993767525,0.004811497789753996,1.9672727913342636,4789842,,5.191773789130748e-05,7.890291842368697e-05
196800,11865.488276225493,18432.414134074475,14105.462728205115,0.005290239797623597,-0.0003836991066692928,0.004906540690954304,0.21714927198311215,4790160,,5.290239797623597e-05,7.935837552105493e-05
197000,11906.354507065045,18487.571218664383,14143.161312707976,0.005234567606411856,-0.0003797487694919996,0.004854818836919857,-1.4778420801449745,4790500,,5.2345676064118555e-05,7.915208430412586e-05
197200,11947.333255422847,18543.08110629691,14181.22297259911,0.005348893515916137,-0.0003788470392331413,0.004970046476682996,-2.4908213923232716,4790792,,5.348893515916136e-05,8.147957793878346e-05
197400,11988.44618587674,18598.887149946335,14219.55559308294,0.0054293777596307515,-0.0003801389680507225,0.005049238791580029,-5.084438658941995,4791082,,5.4293777596307504e-05,8.20944471288729e-05
197600,12029.781136606762,18654.84346716609,14257.894325243451,0.005433065119662714,-0.00037764115938543146,0.005055423960277282,-8.471677636204122,4791380,,5.433065119662713e-05,8.027074425156488e-05
197800,12071.398186461132,18711.016016308415,14296.274556207045,0.0054486380882398135,-0.00037699842988006153,0.005071639658359752,-10.580654518427606,4791668,,5.448638088239814e-05,8.097246261259393e-05
198000,12113.220160644196,18767.30681370461,14334.632969821258,0.005518555686724109,-0.000377105354912233,0.005141450331811875,-12.307726561398777,4791924,,5.518555686724109e-05,8.147662840422299e-05
198200,12155.09321069449,18823.822816289106,14373.239525534073,0.005558796567871775,-0.0003769728983990903,0.005181823669472685,-15.94261856869098,4792226,,5.5587965678717744e-05,8.416352067359754e-05
198400,12196.62816065554,18880.39851613505,14412.206966276146,0.005496239964156633,-0.0003897842339518944,0.005106455730204739,-12.057056912028974,4792512,,5.496239964156632e-05,8.346712474674862e-05
198600,12238.378854094624,18937.16280689452,14451.235870972369,0.005580212559994138,-0.00037232540867221934,0.005207887151321919,-10.717447574850034,4792752,,5.580212559994139e-05,8.454022161484763e-05
198800,12280.14433667397,18994.097888133318,14490.473065239961,0.0054967362484466915,-0.0003777426518358922,0.0051189935966107995,-10.151690526382508,4793086,,5.496736248446691e-05,8.321707001430246e-05
199000,12321.696398609425,19050.681707085587,14529.4277714293,0.005477683060819896,-0.0003771522843203288,0.005100530776499567,-9.118408328416589,4793324,,5.477683060819896e-05,8.282100954906111e-05
199200,12363.039846136699,19106.993136562272,14568.199356251069,0.005457780449345184,-0.00038650368966549134,0.005071276759679693,-8.99272176861476,4793616,,5.457780449345185e-05,8.21744406400712e-05
199400,12404.65050619843,19163.398963703323,14606.865018241824,0.005533046636442518,-0.0003914104996121642,0.005141636136830354,-9.26906356714749,4793916,,5.5330466364425194e-05,8.385958553648933e-05
